File	TotalReads	TotalBases	HitReads	HitKmers	MatchList
ERR2868006_1	1324179	332368929	0	0	
ERR2868006_2	1324179	332368929	0	0	
ERR2868007_1	1005887	252477637	0	0	
ERR2868007_2	1005887	252477637	0	0	
ERR2868011_1	1022363	256613113	0	0	
ERR2868011_2	1022363	256613113	0	0	
ERR2868012_1	1166614	292820114	0	0	
ERR2868012_2	1166614	292820114	0	0	
ERR2868013_1	1023957	257013207	0	0	
ERR2868013_2	1023957	257013207	0	0	
ERR2868014_1	1166108	292693108	0	0	
ERR2868014_2	1166108	292693108	0	0	
ERR2868015_1	1741476	437110476	0	0	
ERR2868015_2	1741476	437110476	0	0	
ERR2868016_1	1381447	346743197	0	0	
ERR2868016_2	1381447	346743197	0	0	
ERR2868024_1	1083316	271912316	0	0	
ERR2868024_2	1083316	271912316	0	0	
ERR2868028_1	1754497	440378747	0	0	
ERR2868028_2	1754497	440378747	0	0	
ERR3011882_1	9721829	495813279	0	0	
ERR3011882_2	9721829	495813279	0	0	
ERR3011883_1	9062076	462165876	0	0	
ERR3011883_2	9062076	462165876	0	0	
ERR3011884_1	12402208	632512608	0	0	
ERR3011884_2	12402208	632512608	0	0	
ERR3011885_1	14580856	743623656	0	0	
ERR3011885_2	14580856	743623656	0	0	
ERR3011886_1	9824804	501065004	0	0	
ERR3011886_2	9824804	501065004	0	0	
ERR3011887_1	12295226	627056526	0	0	
ERR3011887_2	12295226	627056526	0	0	
ERR3011888_1	8968217	457379067	0	0	
ERR3011888_2	8968217	457379067	0	0	
ERR3011889_1	12853632	655535232	0	0	
ERR3011889_2	12853632	655535232	0	0	
ERR3011890_1	12604157	642812007	0	0	
ERR3011890_2	12604157	642812007	0	0	
ERR3011891_1	12122407	618242757	0	0	
ERR3011891_2	12122407	618242757	0	0	
ERR3011892_1	11588786	591028086	0	0	
ERR3011892_2	11588786	591028086	0	0	
ERR3011893_1	8960844	457003044	0	0	
ERR3011893_2	8960844	457003044	0	0	
ERR3011894_1	10278877	524222727	0	0	
ERR3011894_2	10278877	524222727	0	0	
ERR3011895_1	8793885	448488135	0	0	
ERR3011895_2	8793885	448488135	0	0	
ERR3011896_1	10526603	536856753	0	0	
ERR3011896_2	10526603	536856753	0	0	
ERR3013848_1	12286470	626609970	0	0	
ERR3013849_1	23447743	1195834893	0	0	
ERR3013850_1	17066487	870390837	0	0	
ERR3013851_1	14190404	723710604	0	0	
ERR3013852_1	10638990	542588490	0	0	
ERR3013853_1	8504132	433710732	0	0	
ERR3013854_1	17385206	886645506	0	0	
ERR3013855_1	9567437	487939287	0	0	
ERR3013856_1	6117520	311993520	0	0	
ERR3013857_1	20007590	1020387090	0	0	
ERR3013858_1	19691841	1004283891	0	0	
ERR3013859_1	10756637	548588487	0	0	
ERR3013860_1	10613070	530653500	0	0	
ERR3013861_1	13957591	697879550	0	0	
ERR3013862_1	13640185	682009250	0	0	
ERR3013863_1	15424945	771247250	0	0	
ERR3013864_1	12122068	606103400	0	0	
ERR3013865_1	11183651	559182550	0	0	
ERR3013866_1	7783667	389183350	0	0	
ERR3013867_1	14299065	714953250	0	0	
ERR3013868_1	17266996	863349800	0	0	
ERR3013869_1	17578899	878944950	0	0	
ERR3013870_1	17345220	867261000	0	0	
ERR3013871_1	16004697	800234850	0	0	
ERR3013872_1	15308734	765436700	0	0	
ERR3013873_1	14349588	717479400	0	0	
ERR3013874_1	19721551	986077550	0	0	
ERR3013875_1	16803663	840183150	0	0	
ERR3013876_1	13701241	685062050	0	0	
ERR3013877_1	12973944	648697200	0	0	
ERR3013878_1	12787750	639387500	0	0	
ERR3013879_1	10532155	526607750	0	0	
ERR3013880_1	10589701	529485050	0	0	
ERR3013881_1	15052636	752631800	0	0	
ERR3013882_1	11606798	580339900	0	0	
ERR3013883_1	13079849	653992450	0	0	
ERR3013884_1	9940133	497006650	0	0	
ERR3013885_1	16474306	823715300	0	0	
ERR3013886_1	20836941	1041847050	0	0	
ERR3013887_1	10181562	509078100	0	0	
ERR3013888_1	12728095	636404750	0	0	
ERR3013889_1	14888680	744434000	0	0	
ERR3013890_1	7749525	387476250	0	0	
ERR3013891_1	13967159	698357950	0	0	
ERR3013892_1	18299513	914975650	0	0	
ERR3013893_1	15531799	776589950	0	0	
ERR3013894_1	14647713	732385650	0	0	
ERR3013895_1	9805545	490277250	0	0	
ERR3013896_1	10415184	520759200	0	0	
ERR3013897_1	12212686	610634300	0	0	
ERR3013898_1	13473283	673664150	0	0	
ERR3013899_1	12488303	624415150	0	0	
ERR3013900_1	14217435	710871750	0	0	
ERR3013901_1	11100306	555015300	0	0	
ERR3013902_1	14126287	706314350	0	0	
ERR3013903_1	9472729	473636450	0	0	
ERR3013904_1	13621704	681085200	0	0	
ERR3048627_1	78970073	11924481023	0	0	
ERR3048627_2	78970073	11924481023	0	0	
ERR3063490_1	74273203	11215253653	0	0	
ERR3063490_2	74273203	11215253653	0	0	
ERR3063491_1	91847372	13868953172	0	0	
ERR3063491_2	91847372	13868953172	0	0	
ERR3063492_1	148351585	22401089335	0	0	
ERR3063492_2	148351585	22401089335	0	0	
ERR3094272_1	71005680	9996065552	0	0	
ERR3094272_2	71005680	9712828362	0	0	
ERR3094273_1	43737107	6367862216	0	0	
ERR3094273_2	43737107	6108938427	0	0	
ERR3094274_1	27995535	4075843428	0	0	
ERR3094274_2	27995535	3876686136	0	0	
ERR3094275_1	30563254	4515514220	0	0	
ERR3094275_2	30563254	4331208735	0	0	
ERR3094276_1	30383346	4483544574	0	0	
ERR3094276_2	30383346	4295664026	0	0	
ERR3094277_1	73803017	10233949849	8	22	cb1_chrUn:103428676-103444262_PolintonA1:p7349s_m3 p7428s_m2 p7432s_m1 p7456a_m3(3) p7459a_m3 p7504a_m4
ERR3094277_2	73803017	9962339700	10	20	cb1_chrUn:103428676-103444262_PolintonA1:p7328s_m2 p7360s_m1(3) p7428s_m3(3) p7432s_m1(2) p7483a_m4
ERR3094278_1	37436662	5421681993	3	9	cb1_chrUn:103428676-103444262_PolintonA1:p7351s_m3 p7366s_m3 p7384s_m3
ERR3094278_2	37436662	4962305722	2	5	cb1_chrUn:103428676-103444262_PolintonA1:p7427s_m2 p7486a_m3
ERR3094279_1	37289073	5400934157	4	5	cb1_chrUn:103428676-103444262_PolintonA1:p7315s_m1 p7330s_m1 p7336s_m1 p7387s_m2
ERR3094279_2	37289073	4935233494	4	4	cb1_chrUn:103428676-103444262_PolintonA1:p7467a_m1 p7483a_m1 p7496a_m1 p7503a_m1
ERR3094280_1	41922562	6170909893	1	3	cb1_chrUn:103428676-103444262_PolintonA1:p7492a_m3
ERR3094280_2	41922562	5886667456	2	4	cb1_chrUn:103428676-103444262_PolintonA1:p7403s_m1 p7458a_m3
ERR3094281_1	42113234	6210086533	0	0	
ERR3094281_2	42113234	5894263472	1	1	cb1_chrUn:103428676-103444262_PolintonA1:p7368s_m1
ERR3094282_1	34739864	5041527774	1	1	cb1_chrUn:103428676-103444262_PolintonA1:p7573a_m1
ERR3094282_2	34739864	4774116589	0	0	
ERR3094283_1	32491408	4682518806	0	0	
ERR3094283_2	32491408	4445361196	0	0	
ERR3094284_1	27348793	3955171837	0	0	
ERR3094284_2	27348793	3746012686	0	0	
ERR3094285_1	25452502	3664452006	0	0	
ERR3094285_2	25452502	3472612265	0	0	
ERR3487438_1	133118	33279500	0	0	
ERR3487438_2	133118	33279500	0	0	
ERR3487439_1	15395	3848750	0	0	
ERR3487439_2	15395	3848750	0	0	
ERR3487440_1	12	3000	0	0	
ERR3487440_2	12	3000	0	0	
ERR3487441_1	67936	16984000	0	0	
ERR3487441_2	67936	16984000	0	0	
ERR3487442_1	15044	3761000	0	0	
ERR3487442_2	15044	3761000	0	0	
ERR3487443_1	43277	10819250	0	0	
ERR3487443_2	43277	10819250	0	0	
ERR3487444_1	162714	40678500	0	0	
ERR3487444_2	162714	40678500	0	0	
ERR3487445_1	26147	6536750	0	0	
ERR3487445_2	26147	6536750	0	0	
ERR3487446_1	37206	9301500	0	0	
ERR3487446_2	37206	9301500	0	0	
ERR3487447_1	217238	54309500	0	0	
ERR3487447_2	217238	54309500	0	0	
ERR3487448_1	147894	36973500	0	0	
ERR3487448_2	147894	36973500	0	0	
ERR3487449_1	22298	5574500	0	0	
ERR3487449_2	22298	5574500	0	0	
ERR3487450_1	19746	4936500	0	0	
ERR3487450_2	19746	4936500	0	0	
ERR3487451_1	49542	12385500	0	0	
ERR3487451_2	49542	12385500	0	0	
ERR3487452_1	43034	10758500	0	0	
ERR3487452_2	43034	10758500	0	0	
ERR3487453_1	49051	12262750	0	0	
ERR3487453_2	49051	12262750	0	0	
ERR3487454_1	11779	2944750	0	0	
ERR3487454_2	11779	2944750	0	0	
ERR3487455_1	75664	18916000	0	0	
ERR3487455_2	75664	18916000	0	0	
ERR3487456_1	9524	2381000	0	0	
ERR3487456_2	9524	2381000	0	0	
ERR3487457_1	16690	4172500	0	0	
ERR3487457_2	16690	4172500	0	0	
ERR3487458_1	129043	32260750	0	0	
ERR3487458_2	129043	32260750	0	0	
ERR3487459_1	20946	5236500	0	0	
ERR3487459_2	20946	5236500	0	0	
ERR3487460_1	55728	13932000	0	0	
ERR3487460_2	55728	13932000	0	0	
ERR3487461_1	124926	31231500	0	0	
ERR3487461_2	124926	31231500	0	0	
ERR3487462_1	143386	35846500	0	0	
ERR3487462_2	143386	35846500	0	0	
ERR3487463_1	502876	125719000	0	0	
ERR3487463_2	502876	125719000	0	0	
ERR3487464_1	2	500	0	0	
ERR3487464_2	2	500	0	0	
ERR3487465_1	105446	26361500	0	0	
ERR3487465_2	105446	26361500	0	0	
ERR3487466_1	84752	21188000	0	0	
ERR3487466_2	84752	21188000	0	0	
ERR3487467_1	107965	26991250	0	0	
ERR3487467_2	107965	26991250	0	0	
ERR3487468_1	43	10750	0	0	
ERR3487468_2	43	10750	0	0	
ERR3487469_1	119450	29862500	0	0	
ERR3487469_2	119450	29862500	0	0	
ERR3487470_1	126525	31631250	0	0	
ERR3487470_2	126525	31631250	0	0	
ERR3487471_1	227223	56805750	0	0	
ERR3487471_2	227223	56805750	0	0	
ERR3487472_1	215969	53992250	0	0	
ERR3487472_2	215969	53992250	0	0	
ERR3487473_1	1	250	0	0	
ERR3487473_2	1	250	0	0	
ERR3487474_1	117712	29428000	0	0	
ERR3487474_2	117712	29428000	0	0	
ERR3487475_1	153037	38259250	0	0	
ERR3487475_2	153037	38259250	0	0	
ERR3487476_1	17	4250	0	0	
ERR3487476_2	17	4250	0	0	
ERR3487477_1	14013	3503250	0	0	
ERR3487477_2	14013	3503250	0	0	
ERR3487478_1	16286	4071500	0	0	
ERR3487478_2	16286	4071500	0	0	
ERR3487479_1	282154	70538500	0	0	
ERR3487479_2	282154	70538500	0	0	
ERR3487480_1	21431	5357750	0	0	
ERR3487480_2	21431	5357750	0	0	
ERR3487481_1	19949	4987250	0	0	
ERR3487481_2	19949	4987250	0	0	
ERR3487482_1	80247	20061750	0	0	
ERR3487482_2	80247	20061750	0	0	
ERR3487483_1	22447	5611750	0	0	
ERR3487483_2	22447	5611750	0	0	
ERR3487484_1	21881	5470250	0	0	
ERR3487484_2	21881	5470250	0	0	
ERR3487485_1	149046	37261500	0	0	
ERR3487485_2	149046	37261500	0	0	
ERR3487486_1	400576	100144000	0	0	
ERR3487486_2	400576	100144000	0	0	
ERR3487487_1	538763	134690750	0	0	
ERR3487487_2	538763	134690750	0	0	
ERR3487488_1	174884	43721000	0	0	
ERR3487488_2	174884	43721000	0	0	
ERR3487489_1	42635	10658750	0	0	
ERR3487489_2	42635	10658750	0	0	
ERR3487490_1	24029	6007250	0	0	
ERR3487490_2	24029	6007250	0	0	
ERR3487491_1	27675	6918750	0	0	
ERR3487491_2	27675	6918750	0	0	
ERR3487492_1	242260	60565000	0	0	
ERR3487492_2	242260	60565000	0	0	
ERR3487493_1	14446	3611500	0	0	
ERR3487493_2	14446	3611500	0	0	
ERR3487494_1	14669	3667250	0	0	
ERR3487494_2	14669	3667250	0	0	
ERR3487495_1	15791	3947750	0	0	
ERR3487495_2	15791	3947750	0	0	
ERR3487496_1	314367	78591750	0	0	
ERR3487496_2	314367	78591750	0	0	
ERR3487497_1	254891	63722750	0	0	
ERR3487497_2	254891	63722750	0	0	
ERR3487498_1	90311	22577750	0	0	
ERR3487498_2	90311	22577750	0	0	
ERR3487499_1	21172	5293000	0	0	
ERR3487499_2	21172	5293000	0	0	
ERR3487500_1	27726	6931500	0	0	
ERR3487500_2	27726	6931500	0	0	
ERR3487501_1	21714	5428500	0	0	
ERR3487501_2	21714	5428500	0	0	
ERR3487502_1	6440	1610000	0	0	
ERR3487502_2	6440	1610000	0	0	
ERR3487503_1	476370	119092500	0	0	
ERR3487503_2	476370	119092500	0	0	
ERR3487504_1	209475	52368750	0	0	
ERR3487504_2	209475	52368750	0	0	
ERR3487505_1	71304	17826000	0	0	
ERR3487505_2	71304	17826000	0	0	
ERR3487506_1	443	110750	0	0	
ERR3487506_2	443	110750	0	0	
ERR3487507_1	639	159750	0	0	
ERR3487507_2	639	159750	0	0	
ERR3487508_1	423722	105930500	0	0	
ERR3487508_2	423722	105930500	0	0	
ERR3487509_1	147890	36972500	0	0	
ERR3487509_2	147890	36972500	0	0	
ERR3487510_1	147595	36898750	0	0	
ERR3487510_2	147595	36898750	0	0	
ERR3487511_1	107188	26797000	0	0	
ERR3487511_2	107188	26797000	0	0	
ERR3487512_1	489665	122416250	0	0	
ERR3487512_2	489665	122416250	0	0	
ERR3487513_1	150515	37628750	0	0	
ERR3487513_2	150515	37628750	0	0	
ERR3487514_1	68324	17081000	0	0	
ERR3487514_2	68324	17081000	0	0	
ERR3487515_1	357154	89288500	0	0	
ERR3487515_2	357154	89288500	0	0	
ERR3487516_1	12175	3043750	0	0	
ERR3487516_2	12175	3043750	0	0	
ERR3487517_1	16869	4217250	0	0	
ERR3487517_2	16869	4217250	0	0	
ERR3487518_1	12006	3001500	0	0	
ERR3487518_2	12006	3001500	0	0	
ERR3487519_1	335	83750	0	0	
ERR3487519_2	335	83750	0	0	
ERR3487520_1	1883	470750	0	0	
ERR3487520_2	1883	470750	0	0	
ERR3487521_1	1696	424000	0	0	
ERR3487521_2	1696	424000	0	0	
ERR3487522_1	4287	1071750	0	0	
ERR3487522_2	4287	1071750	0	0	
ERR3487523_1	5176	1294000	0	0	
ERR3487523_2	5176	1294000	0	0	
ERR3487524_1	19577	4894250	0	0	
ERR3487524_2	19577	4894250	0	0	
ERR3487525_1	13395	3348750	0	0	
ERR3487525_2	13395	3348750	0	0	
ERR3487526_1	16198	4049500	0	0	
ERR3487526_2	16198	4049500	0	0	
ERR3487527_1	15726	3931500	0	0	
ERR3487527_2	15726	3931500	0	0	
ERR3487528_1	398199	99549750	0	0	
ERR3487528_2	398199	99549750	0	0	
ERR3487529_1	871793	217948250	0	0	
ERR3487529_2	871793	217948250	0	0	
ERR3487530_1	906862	226715500	0	0	
ERR3487530_2	906862	226715500	0	0	
ERR3487531_1	690498	172624500	0	0	
ERR3487531_2	690498	172624500	0	0	
ERR3487532_1	718935	179733750	0	0	
ERR3487532_2	718935	179733750	0	0	
ERR3487533_1	979115	244778750	0	0	
ERR3487533_2	979115	244778750	0	0	
ERR3487534_1	1005456	251364000	0	0	
ERR3487534_2	1005456	251364000	0	0	
ERR3487535_1	717434	179358500	0	0	
ERR3487535_2	717434	179358500	0	0	
ERR3487536_1	710201	177550250	0	0	
ERR3487536_2	710201	177550250	0	0	
ERR3487537_1	896819	224204750	0	0	
ERR3487537_2	896819	224204750	0	0	
ERR3487538_1	909486	227371500	0	0	
ERR3487538_2	909486	227371500	0	0	
ERR3487539_1	736374	184093500	0	0	
ERR3487539_2	736374	184093500	0	0	
ERR3487540_1	992465	248116250	0	0	
ERR3487540_2	992465	248116250	0	0	
ERR3487541_1	606943	151735750	0	0	
ERR3487541_2	606943	151735750	0	0	
ERR3487542_1	691690	172922500	0	0	
ERR3487542_2	691690	172922500	0	0	
ERR3487543_1	663709	165927250	0	0	
ERR3487543_2	663709	165927250	0	0	
ERR3487544_1	353206	88301500	0	0	
ERR3487544_2	353206	88301500	0	0	
ERR3487545_1	429951	107487750	0	0	
ERR3487545_2	429951	107487750	0	0	
ERR3487546_1	795235	198808750	0	0	
ERR3487546_2	795235	198808750	0	0	
ERR3487547_1	422806	105701500	0	0	
ERR3487547_2	422806	105701500	0	0	
ERR3487548_1	625596	156399000	0	0	
ERR3487548_2	625596	156399000	0	0	
ERR3487549_1	837220	209305000	0	0	
ERR3487549_2	837220	209305000	0	0	
ERR3487550_1	318755	79688750	0	0	
ERR3487550_2	318755	79688750	0	0	
ERR3487551_1	633460	158365000	0	0	
ERR3487551_2	633460	158365000	0	0	
ERR3487552_1	527627	131906750	0	0	
ERR3487552_2	527627	131906750	0	0	
ERR3487553_1	1062426	265606500	0	0	
ERR3487553_2	1062426	265606500	0	0	
ERR3487554_1	1039041	259760250	0	0	
ERR3487554_2	1039041	259760250	0	0	
ERR3487555_1	559734	139933500	0	0	
ERR3487555_2	559734	139933500	0	0	
ERR3487556_1	895406	223851500	0	0	
ERR3487556_2	895406	223851500	0	0	
ERR3487557_1	693517	173379250	0	0	
ERR3487557_2	693517	173379250	0	0	
ERR3487558_1	513462	128365500	0	0	
ERR3487558_2	513462	128365500	0	0	
ERR3487559_1	212649	53162250	0	0	
ERR3487559_2	212649	53162250	0	0	
ERR3487560_1	523333	130833250	0	0	
ERR3487560_2	523333	130833250	0	0	
ERR3487561_1	600483	150120750	0	0	
ERR3487561_2	600483	150120750	0	0	
ERR3487562_1	1342593	335648250	0	0	
ERR3487562_2	1342593	335648250	0	0	
ERR3487563_1	709752	177438000	0	0	
ERR3487563_2	709752	177438000	0	0	
ERR3487564_1	652250	163062500	0	0	
ERR3487564_2	652250	163062500	0	0	
ERR3487565_1	670006	167501500	0	0	
ERR3487565_2	670006	167501500	0	0	
ERR3487566_1	579187	144796750	0	0	
ERR3487566_2	579187	144796750	0	0	
ERR3487567_1	660765	165191250	0	0	
ERR3487567_2	660765	165191250	0	0	
ERR3487568_1	230850	57712500	0	0	
ERR3487568_2	230850	57712500	0	0	
ERR3487569_1	479746	119936500	0	0	
ERR3487569_2	479746	119936500	0	0	
ERR3487570_1	456873	114218250	0	0	
ERR3487570_2	456873	114218250	0	0	
ERR3487571_1	363767	90941750	0	0	
ERR3487571_2	363767	90941750	0	0	
ERR3487572_1	550501	137625250	0	0	
ERR3487572_2	550501	137625250	0	0	
ERR3487573_1	695672	173918000	0	0	
ERR3487573_2	695672	173918000	0	0	
ERR3487574_1	547196	136799000	0	0	
ERR3487574_2	547196	136799000	0	0	
ERR3487575_1	606645	151661250	0	0	
ERR3487575_2	606645	151661250	0	0	
ERR3487576_1	793202	198300500	0	0	
ERR3487576_2	793202	198300500	0	0	
ERR3487577_1	371124	92781000	0	0	
ERR3487577_2	371124	92781000	0	0	
ERR3487578_1	829716	207429000	0	0	
ERR3487578_2	829716	207429000	0	0	
ERR3487579_1	393521	98380250	0	0	
ERR3487579_2	393521	98380250	0	0	
ERR3487580_1	480387	120096750	0	0	
ERR3487580_2	480387	120096750	0	0	
ERR3487581_1	686546	171636500	0	0	
ERR3487581_2	686546	171636500	0	0	
ERR3487582_1	484510	121127500	0	0	
ERR3487582_2	484510	121127500	0	0	
ERR3487583_1	576120	144030000	0	0	
ERR3487583_2	576120	144030000	0	0	
ERR3487584_1	566524	141631000	0	0	
ERR3487584_2	566524	141631000	0	0	
ERR3487585_1	659170	164792500	0	0	
ERR3487585_2	659170	164792500	0	0	
ERR3487586_1	525804	131451000	0	0	
ERR3487586_2	525804	131451000	0	0	
ERR3487587_1	650623	162655750	0	0	
ERR3487587_2	650623	162655750	0	0	
ERR3487588_1	566255	141563750	0	0	
ERR3487588_2	566255	141563750	0	0	
ERR3487589_1	497964	124491000	0	0	
ERR3487589_2	497964	124491000	0	0	
ERR3487590_1	259559	64889750	0	0	
ERR3487590_2	259559	64889750	0	0	
ERR3487591_1	1269626	317406500	0	0	
ERR3487591_2	1269626	317406500	0	0	
ERR3487592_1	857546	214386500	0	0	
ERR3487592_2	857546	214386500	0	0	
ERR3487593_1	1180552	295138000	0	0	
ERR3487593_2	1180552	295138000	0	0	
ERR3487594_1	1010839	252709750	0	0	
ERR3487594_2	1010839	252709750	0	0	
ERR3487595_1	996055	249013750	0	0	
ERR3487595_2	996055	249013750	0	0	
ERR3487596_1	625539	156384750	0	0	
ERR3487596_2	625539	156384750	0	0	
ERR3487597_1	1108545	277136250	0	0	
ERR3487597_2	1108545	277136250	0	0	
ERR3487598_1	679383	169845750	0	0	
ERR3487598_2	679383	169845750	0	0	
ERR3487599_1	627481	156870250	0	0	
ERR3487599_2	627481	156870250	0	0	
ERR3487600_1	1211648	302912000	4	18	X51522.1_phageP4:p3041s_m10 p3165a_m1 p3798a_m3 p3905a_m4
ERR3487600_2	1211648	302912000	5	19	X51522.1_phageP4:p3014s_m2 p3316s_m8 p3375s_m5 p3726s_m3 p4401s_m1
ERR3487601_1	743708	185927000	0	0	
ERR3487601_2	743708	185927000	0	0	
ERR3487602_1	109106	27276500	0	0	
ERR3487602_2	109106	27276500	0	0	
ERR3487603_1	457623	114405750	0	0	
ERR3487603_2	457623	114405750	0	0	
ERR3487604_1	445281	111320250	0	0	
ERR3487604_2	445281	111320250	0	0	
ERR3487605_1	515637	128909250	0	0	
ERR3487605_2	515637	128909250	0	0	
ERR3487606_1	1251367	312841750	0	0	
ERR3487606_2	1251367	312841750	0	0	
ERR3487607_1	1255177	313794250	0	0	
ERR3487607_2	1255177	313794250	0	0	
ERR3487608_1	751765	187941250	0	0	
ERR3487608_2	751765	187941250	0	0	
ERR3487609_1	917067	229266750	0	0	
ERR3487609_2	917067	229266750	0	0	
ERR3487610_1	406331	101582750	0	0	
ERR3487610_2	406331	101582750	0	0	
ERR3487611_1	984816	246204000	0	0	
ERR3487611_2	984816	246204000	0	0	
ERR3487612_1	472188	118047000	0	0	
ERR3487612_2	472188	118047000	0	0	
ERR3487613_1	564457	141114250	0	0	
ERR3487613_2	564457	141114250	0	0	
ERR3527879_1	4060037	613065587	0	0	
ERR3527879_2	4060037	613065587	0	0	
ERR3527880_1	1539346	232441246	0	0	
ERR3527880_2	1539346	232441246	0	0	
ERR3527881_1	5176968	781722168	0	0	
ERR3527881_2	5176968	781722168	0	0	
ERR3527882_1	1209048	182566248	0	0	
ERR3527882_2	1209048	182566248	0	0	
ERR3527883_1	2010924	303649524	2	16	X51522.1_phageP4:p10421a_m5 p11057a_m11
ERR3527883_2	2010924	303649524	4	20	X51522.1_phageP4:p4745a_m1 p5116s_m4 p10268s_m4 p10942s_m11
ERR3527884_1	1215995	183615245	0	0	
ERR3527884_2	1215995	183615245	0	0	
ERR3527885_1	1449219	218832069	0	0	
ERR3527885_2	1449219	218832069	0	0	
ERR3527886_1	1131339	170832189	0	0	
ERR3527886_2	1131339	170832189	0	0	
ERR3527887_1	1285137	194055687	0	0	
ERR3527887_2	1285137	194055687	0	0	
ERR3527888_1	1988244	300224844	0	0	
ERR3527888_2	1988244	300224844	0	0	
ERR3527889_1	2340016	353342416	0	0	
ERR3527889_2	2340016	353342416	0	0	
ERR3527890_1	1816608	274307808	0	0	
ERR3527890_2	1816608	274307808	0	0	
ERR3527891_1	1312289	198155639	0	0	
ERR3527891_2	1312289	198155639	0	0	
ERR3527892_1	912605	137803355	0	0	
ERR3527892_2	912605	137803355	0	0	
ERR3527893_1	2705769	408571119	0	0	
ERR3527893_2	2705769	408571119	0	0	
ERR3527894_1	1330163	200854613	0	0	
ERR3527894_2	1330163	200854613	0	0	
ERR3527895_1	1526615	230518865	0	0	
ERR3527895_2	1526615	230518865	0	0	
ERR3527896_1	1854725	280063475	0	0	
ERR3527896_2	1854725	280063475	0	0	
ERR3527897_1	2582835	390008085	0	0	
ERR3527897_2	2582835	390008085	0	0	
ERR3527898_1	2116308	319562508	0	0	
ERR3527898_2	2116308	319562508	0	0	
ERR3527899_1	1607255	242695505	0	0	
ERR3527899_2	1607255	242695505	0	0	
ERR3527900_1	484259	73123109	0	0	
ERR3527900_2	484259	73123109	0	0	
ERR3527901_1	2306535	348286785	0	0	
ERR3527901_2	2306535	348286785	0	0	
ERR3527902_1	927110	139993610	0	0	
ERR3527902_2	927110	139993610	0	0	
ERR3527903_1	2626764	396641364	0	0	
ERR3527903_2	2626764	396641364	0	0	
ERR3527904_1	2644769	399360119	0	0	
ERR3527904_2	2644769	399360119	0	0	
ERR3527905_1	2070752	312683552	0	0	
ERR3527905_2	2070752	312683552	0	0	
ERR3527906_1	1968031	297172681	0	0	
ERR3527906_2	1968031	297172681	0	0	
ERR3527907_1	881414	133093514	0	0	
ERR3527907_2	881414	133093514	0	0	
ERR3527908_1	1207925	182396675	0	0	
ERR3527908_2	1207925	182396675	0	0	
ERR3527909_1	2228973	336574923	0	0	
ERR3527909_2	2228973	336574923	0	0	
ERR3527910_1	1867646	282014546	0	0	
ERR3527910_2	1867646	282014546	0	0	
ERR3527911_1	1710461	258279611	0	0	
ERR3527911_2	1710461	258279611	0	0	
ERR3527912_1	3331220	503014220	0	0	
ERR3527912_2	3331220	503014220	0	0	
ERR3527913_1	1670260	252209260	0	0	
ERR3527913_2	1670260	252209260	0	0	
ERR3527914_1	1429616	215872016	0	0	
ERR3527914_2	1429616	215872016	0	0	
ERR3527915_1	2353403	355363853	0	0	
ERR3527915_2	2353403	355363853	0	0	
ERR3527916_1	1727058	260785758	0	0	
ERR3527916_2	1727058	260785758	0	0	
ERR3527917_1	2387217	360469767	0	0	
ERR3527917_2	2387217	360469767	0	0	
ERR3527918_1	1227221	185310371	0	0	
ERR3527918_2	1227221	185310371	0	0	
ERR3527919_1	2476816	373999216	0	0	
ERR3527919_2	2476816	373999216	0	0	
ERR3527920_1	1834740	277045740	0	0	
ERR3527920_2	1834740	277045740	0	0	
ERR3527921_1	4129686	623582586	0	0	
ERR3527921_2	4129686	623582586	0	0	
ERR3527922_1	916342	138367642	0	0	
ERR3527922_2	916342	138367642	0	0	
ERR3527923_1	2926849	441954199	0	0	
ERR3527923_2	2926849	441954199	0	0	
ERR3527924_1	2577276	389168676	0	0	
ERR3527924_2	2577276	389168676	0	0	
ERR3527925_1	1448380	218705380	0	0	
ERR3527925_2	1448380	218705380	0	0	
ERR3527926_1	1243400	187753400	0	0	
ERR3527926_2	1243400	187753400	0	0	
ERR3686628_1	25003	4481952	0	0	
ERR3686629_1	31267	5405024	0	0	
ERR3686630_1	16224	3366198	0	0	
ERR3686631_1	22640	3976582	0	0	
ERR3686632_1	23061	4394809	0	0	
ERR3686633_1	28839	5366522	0	0	
ERR3686634_1	18079	3377543	0	0	
ERR3686635_1	13891	2730395	0	0	
ERR3686636_1	20442	3924713	0	0	
ERR3686637_1	26424	4801742	0	0	
ERR3686638_1	14955	2901959	0	0	
ERR3686639_1	15029	3015186	0	0	
ERR3686640_1	17773	3304719	0	0	
ERR3686641_1	17031	3495417	0	0	
ERR3686642_1	21306	4018654	0	0	
ERR3686643_1	25719	4804123	0	0	
ERR3686644_1	25779	4763905	0	0	
ERR3686645_1	22832	4379445	0	0	
ERR3686646_1	15766	3310125	0	0	
ERR3686647_1	3572	738575	0	0	
ERR3686648_1	16431	3181014	0	0	
ERR3686649_1	24985	4660458	0	0	
ERR3686650_1	17056	3235802	0	0	
ERR3686651_1	19238	3654318	0	0	
ERR3686652_1	21816	4293324	0	0	
ERR3686653_1	21929	4273471	0	0	
ERR3686654_1	21576	4167573	0	0	
ERR3686655_1	22416	4410350	0	0	
ERR3686656_1	21788	3934323	0	0	
